"index","Fecha","Texto","code"
723,"2021-11-12T11:03:27.000Z","@Repsol Esperemos que sí.
Lo que no puede ser es que si tenéis un error culpéis al cliente de que es que no se entera, al gobierno o al vuelo de la perdiz mocha. En este caso es culpa vuestra y no veo las disculpas por ningún lado. La persona que nos atendió antes de ayer nos insultó.","{}"
724,"2021-11-12T11:02:49.000Z","RT @expansioncom: Amancio Ortega entra en las #renovables. Acuerdo entre @Repsol y Pontegadea, su sociedad de inversión, para asociarse en…","{}"
725,"2021-11-12T11:02:43.000Z","RT @ithotelero: 💥Queda poco para ITH Hotel Energy Meetings 2021 en Tenerife!
🗓️23 de noviembre a las 10:00
📍Hotel GF Victoria GL, Tenerife…","{}"
726,"2021-11-12T11:02:42.000Z","#LatevaQuímica L’Aitor Estébanez és encarregat d’equips estàtics de @Repsol i és un enamorat de la seva feina.Començà a treballar a la química com a soldador i ara coordina l’equip d’estàtics de Repsol. Per a ell, la seguretat és una prioritat.▶️Escolta'l: https://t.co/PD9jBcalOL https://t.co/NAwUUCTHKZ","{'code': 'Governance', 'polarity': 'NONE'}"
727,"2021-11-12T11:02:12.000Z","RT @davidcardelus: La mare m’envia aquesta foto molt enfadada per haver de travessar pel mig del carrer arrossegant el carro d’anar a compr…","{}"
728,"2021-11-12T11:01:55.000Z","💥Queda poco para ITH Hotel Energy Meetings 2021 en Tenerife!
🗓️23 de noviembre a las 10:00
📍Hotel GF Victoria GL, Tenerife
ℹ️➡️https://t.co/hzPwOuF1ea

@BoschHomeEs
@Daikin_es
@Cajamar
@italsansl
@remica_es
@Repsol
@RobotbasOficial
@SignifyEspana 
@AEDH_MADRID 
#ithenergy","{}"
729,"2021-11-12T10:55:26.000Z","RT @expansioncom: Amancio Ortega entra en las #renovables. Acuerdo entre @Repsol y Pontegadea, su sociedad de inversión, para asociarse en…","{}"
730,"2021-11-12T10:54:18.000Z","Multiplicamos oportunidades 🇪🇸🇨🇴 y somos ejemplo de colaboración #PúblicoPrivada útil y efectiva

Son parte @Telefonica @IndraCompany @MAECgob  @bbva @Repsol @MAPFRE @SomosSacyr @GrupoortizCom @la_Mutua @InstCervantes @casamerica @ICEX_ @SE_Comercio https://t.co/NPkeq2N5cI","{}"
731,"2021-11-12T10:49:43.000Z","¡@Repsol mejor web corporativa! La consultora @ComprendCom reconoce a nuestra web en su ranking anual, en base a las expectativas de stakeholders como periodistas, analistas e inversores entre otros. Felicidades a todo el equipo que hay detrás!!
https://t.co/yygadVwVxg https://t.co/5N69iJmfTa","{}"
732,"2021-11-12T10:31:09.000Z","@davidcardelus @Repsol 😡😡😡","{}"
733,"2021-11-12T10:28:56.000Z","RT @laurarmg27: Hola @Repsol @bp_plc vais a sacar alguna oferta para black friday??","{}"
734,"2021-11-12T10:28:20.000Z","RT @expansioncom: Amancio Ortega entra en las #renovables. Acuerdo entre @Repsol y Pontegadea, su sociedad de inversión, para asociarse en…","{}"
735,"2021-11-12T10:21:47.000Z","RT @Enerclub: #Educaenergia 
Curso: Mercado ibérico del gas con @MibgasInfo
🗓️1, 2 y 3 dic.
Reserva tú plaza👉https://t.co/ta6ZClbWJZ
Con @m…","{}"
736,"2021-11-12T10:14:49.000Z","RT @biciculturabcn: Camí escolar
Pas de vianants
Felicitats @Repsol!","{'code': 'ProductsServices', 'polarity': 'NEU'}"
737,"2021-11-12T10:14:44.000Z","@Repsol Repsol es una estafa. No respetan los precios pactados. @CNMC_ES @facua @consumidores @mitecogob","{}"
738,"2021-11-12T10:14:26.000Z","@ASAJASalamanca @Repsol Sinceramente las heladas de noviembre diciembre enero, no afectan a los pistacheros.","{}"
739,"2021-11-12T10:13:56.000Z","Camí escolar
Pas de vianants
Felicitats @Repsol! https://t.co/urI9mnqRCm","{'code': 'ProductsServices', 'polarity': 'NEU'}"
740,"2021-11-12T10:12:49.000Z","La mare m’envia aquesta foto molt enfadada per haver de travessar pel mig del carrer arrossegant el carro d’anar a comprar quan hi ha uns passos de vianants ben bonics @Repsol Que si no són aquests són uns altres però sempre igual 😐 https://t.co/8Nu4ilMHuC","{'code': 'Governance', 'polarity': 'P'}"
741,"2021-11-12T10:10:30.000Z","RT @Infocamptgn: Un total de 154 treballs opten al XXXIV Premi de Periodisme Mañé i Flaquer/La Premio Nacional de Fotografía de 2021, Pilar…","{'code': 'Leadership', 'polarity': 'NONE'}"
742,"2021-11-12T10:09:35.000Z","RT @expansioncom: Amancio Ortega entra en las #renovables. Acuerdo entre @Repsol y Pontegadea, su sociedad de inversión, para asociarse en…","{}"
743,"2021-11-12T10:04:30.000Z","RT @Repsol: ¡Bienvenidos a nuestra Isla Sostenible en Animal Crossing! Un lugar donde la energía, la eficiencia y la economía circular son…","{}"
744,"2021-11-12T10:04:16.000Z","@expansioncom @Repsol @mpatinogomez No hay persona que se lo merezca menos","{}"
745,"2021-11-12T09:54:26.000Z","RT @expansioncom: Amancio Ortega entra en las #renovables. Acuerdo entre @Repsol y Pontegadea, su sociedad de inversión, para asociarse en…","{}"
746,"2021-11-12T09:51:32.000Z","@expansioncom @Repsol @mpatinogomez Pobrecito, tiene que invertir sus ahorros para salir adelante.","{}"
747,"2021-11-12T09:44:58.000Z","❄️Se acercan las temidas #heladas que pueden ser fatales para la #producción, por ejemplo de árboles 🌳 frutales como el #pistacho. @Repsol nos propone equipos antiheladas de #Agrofost: económico, de bajo consumo y respetuosa con el #MedioAmbiente 👇👉https://t.co/JrU7Uexsq1","{'code': 'Governance', 'polarity': 'P'}"
748,"2021-11-12T09:44:44.000Z","RT @expansioncom: Amancio Ortega entra en las #renovables. Acuerdo entre @Repsol y Pontegadea, su sociedad de inversión, para asociarse en…","{}"
749,"2021-11-12T09:40:20.000Z","RT @Repsol: Incorporamos a #Pontegadea como socio en nuestro parque eólico Delta con la adquisición del 49% 🌬 Este acuerdo demuestra la sol…","{}"
750,"2021-11-12T09:39:47.000Z","@expansioncom @Repsol @mpatinogomez Aqui empiezan los primeros movimientos para mojar el churro de la pasta de Europa...","{'code': 'Innovation', 'polarity': 'P'}"
751,"2021-11-12T09:30:27.000Z","RT @Astrave_oficial: 📢 ¡Última llamada! Entramos en la recta final de la campaña ""Muévete con #Autogas"". Hasta el 3 de diciembre puedes ben…","{}"
752,"2021-11-12T09:27:58.000Z","RT @expansioncom: Amancio Ortega entra en las #renovables. Acuerdo entre @Repsol y Pontegadea, su sociedad de inversión, para asociarse en…","{}"
753,"2021-11-12T09:19:37.000Z","RT @laurarmg27: Hola @Repsol @bp_plc vais a sacar alguna oferta para black friday??","{}"
754,"2021-11-12T09:01:10.000Z","@JuanCar37930235 @_DavidCarrascal @expansioncom @Repsol @mpatinogomez Será como dices, por desgracia.","{}"
755,"2021-11-12T09:00:34.000Z","@_DavidCarrascal @Guzmani96580514 @expansioncom @Repsol @mpatinogomez No somos Francia y aquí abrir centrales nucleares es inviable y carísimo.
Las nucleares actuales no deben ser cerradas, hay que mantenerlas durante 10-15años para que aporten un 20%aprox al mix y después cerrarlas.","{}"
756,"2021-11-12T08:59:53.000Z","@JuanCar37930235 @_DavidCarrascal @expansioncom @Repsol @mpatinogomez Solo son sostenibles para una mínima parte de la población mundial, eco capitalismo se llama. Ahora imaginaos quienes se beneficiarán y quienes perecerán","{'code': 'Citizenship', 'polarity': 'P+'}"
757,"2021-11-12T08:56:31.000Z","@Guzmani96580514 @_DavidCarrascal @expansioncom @Repsol @mpatinogomez No son sostenibles pero casi  todos los países apuestas por ellas como principal energía.

Impulsado por investigadores y científicos.","{'code': 'Citizenship', 'polarity': 'N'}"
758,"2021-11-12T08:56:02.000Z",".@Repsol attracts Pontegadea investment in 335-MW Spanish #windfarm https://t.co/KQFBgpHLvn","{}"
759,"2021-11-12T08:43:51.000Z","@Guzmani96580514 @_DavidCarrascal @expansioncom @Repsol @mpatinogomez pues vuélvete a la cueva.
Las fosiles mal, las renovables también mal... 

Vive de acuerdo a esa mentira y apaga el PC para no consumir energía. Mamerto.","{}"
760,"2021-11-12T08:40:53.000Z","Buenos días @Repsol ¿A dónde puedo dirigirme para realizar una solicitud formal para que integren un surtidor de #GLP en su gasolinera de #Astorga? Muchas gracias @ARedaccion @TuitAstorga @AstorgaNeando #lamaragateria","{'code': 'ProductsServices', 'polarity': 'NONE'}"
761,"2021-11-12T08:26:20.000Z","RT @expansioncom: Amancio Ortega entra en las #renovables. Acuerdo entre @Repsol y Pontegadea, su sociedad de inversión, para asociarse en…","{}"
762,"2021-11-12T08:18:46.000Z","📢 ¡Última llamada! Entramos en la recta final de la campaña ""Muévete con #Autogas"". Hasta el 3 de diciembre puedes beneficiarte de las ayudas que ofrecemos junto a @Repsol.
🚙 https://t.co/rDvvOMwWbd
#GLP #gas #MovilidadSostenible #vehículos #ahorro https://t.co/tG5EssBS2E","{'code': 'Performance', 'polarity': 'P+'}"
763,"2021-11-12T08:15:47.000Z","@Repsol y cuando empezais con el proyecto PI?","{}"
764,"2021-11-12T08:15:25.000Z","@Yolyguay1 @Repsol no... es Amancio Ortega. 
Q si... q tiene un 60% de Inditex.
Inditex es Zara, Massimo Dutti...","{}"
765,"2021-11-12T08:13:13.000Z","De la mano de @Repsol analizamos los 4⃣ retos que la movilidad eléctrica tiene por delante.

Artículo completo: https://t.co/fFhN47mxye https://t.co/L6RFMWQGyl","{'code': 'Citizenship', 'polarity': 'P'}"
766,"2021-11-12T08:10:11.000Z","@Repsol pretende disponer de 1.000 puntos de recarga eléctrica de automóviles en España y #Portugal de aquí a 1 año. Para lograrlo instalará 610 nuevos puntos de recarga en la península.

#MovilidadSostenible 

https://t.co/NRFJUUOc3i","{'code': 'ProductsServices', 'polarity': 'NONE'}"
767,"2021-11-12T08:07:50.000Z","RT @expansioncom: Amancio Ortega entra en las #renovables. Acuerdo entre @Repsol y Pontegadea, su sociedad de inversión, para asociarse en…","{}"
768,"2021-11-12T08:07:05.000Z","RT @EventosUE: 📸Dª Pilar LLop Cuenca, Ministra de Justicia, junto a todos los premiados de esta tercera edición de los #PremiosCompliance…","{'code': 'Leadership', 'polarity': 'P'}"
769,"2021-11-12T08:03:45.000Z","@Kaytxar @Repsol Buenos días.
Nos envías por favor un mensaje privado indicando a que distribuidor estás llamando y a que numero  para que podamos revisarlo? En ese mismo mensaje envíanos un teléfono de contacto y confirmanos tu codigo postal, para que podamos informarte. Gracias.","{}"
770,"2021-11-12T08:03:25.000Z","@vueling  realiza su primer vuelo con bioqueroseno al 5% @Repsol https://t.co/rgls8YVCFH a través de @ERenovables","{}"
771,"2021-11-12T07:49:21.000Z","Hola @Repsol @bp_plc vais a sacar alguna oferta para black friday??","{}"
772,"2021-11-12T07:46:47.000Z","RT @PRLInnovacion: 25/11📅Más allá de la #cop26, descubre cómo abordar los #ODS y la #agenda2030 desde la #prevencion y la #SSB a través de:…","{}"
773,"2021-11-12T07:42:58.000Z","25/11📅Más allá de la #cop26, descubre cómo abordar los #ODS y la #agenda2030 desde la #prevencion y la #SSB a través de:

🧩las herramientas de @AENOR
📌las acciones de la Línea de Trabajo ODS
💡los casos de @Repsol y @FCC_MA 

https://t.co/dHXDw6eNf7","{'code': 'Performance', 'polarity': 'NONE'}"
774,"2021-11-12T07:42:18.000Z","RT @_JesusSanchez: Pronto @cenadordeamos será el primer restaurante que comparta con los vecinos la energía solar, un pequeño paso en la lu…","{'code': 'Citizenship', 'polarity': 'P'}"
775,"2021-11-12T07:41:26.000Z","#PortadaExpansión 🗞️ | @Repsol ha alcanzado un acuerdo con Pontegadea, la sociedad de inversión de #AmancioOrtega, fundador de Inditex (grupo @zaraes), para asociarse en el megaproyecto eólico Delta.🖊️ @mpatinogomez  ⬇️https://t.co/wZ6uzX7JEx","{}"
776,"2021-11-12T07:38:46.000Z","@Repsol Pontegadea... ¿es Zara?","{}"
777,"2021-11-12T07:36:31.000Z","Y para cuándo @Cepsa_ES @Repsol @iberdrola @IdiazAyuso https://t.co/RTfCLZDnBb","{}"
778,"2021-11-12T07:32:02.000Z","@Repsol algún día seréis capaces de cobrarme la luz???","{}"
779,"2021-11-12T07:06:22.000Z","RT @ESADELawSchool: Enhorabuena a todos los premiados en estos #PremiosCompliance 2021🏆: @Telefonica, @santander_es, @worldcompl, @ACCIONA,…","{}"
780,"2021-11-12T06:45:13.000Z","@ESADELawSchool @Telefonica @santander_es @worldcompl @ACCIONA @Rotorsun @Repsol @pilar_llop @justiciagob @ESADE @Deloitte_ES @ArcherIRM @exp_juridico Enhorabuena!! 👍","{}"
781,"2021-11-12T06:37:03.000Z","RT @expansioncom: Amancio Ortega entra en las #renovables. Acuerdo entre @Repsol y Pontegadea, su sociedad de inversión, para asociarse en…","{}"
782,"2021-11-12T06:37:00.000Z","RT @FundacionLAB: El próximo día 17 en València, Vicente Bielza Galindo, nos explicará la transformación digital de @Repsol para la gestión…","{'code': 'Governance', 'polarity': 'NONE'}"
783,"2021-11-12T06:33:50.000Z","RT @ESADELawSchool: Enhorabuena a todos los premiados en estos #PremiosCompliance 2021🏆: @Telefonica, @santander_es, @worldcompl, @ACCIONA,…","{}"
784,"2021-11-12T06:24:58.000Z","RT @ESADELawSchool: Enhorabuena a todos los premiados en estos #PremiosCompliance 2021🏆: @Telefonica, @santander_es, @worldcompl, @ACCIONA,…","{}"
785,"2021-11-12T06:20:46.000Z","RT @expansioncom: Amancio Ortega entra en las #renovables. Acuerdo entre @Repsol y Pontegadea, su sociedad de inversión, para asociarse en…","{}"
786,"2021-11-12T05:29:07.000Z","RT @Funseam: Durante el #CicloEconomíaCircular hablamos de tecnología con Raquel Iglesias, de @CIEMAT_OPI, Carlos Díaz, de @Repsol, Silvia…","{}"
787,"2021-11-12T04:00:03.000Z","@Repsol se asoció con Pontegadea en el parque eólico Delta, ubicado en la provincia de #Zaragoza, más información en el link de abajo. 
👇
https://t.co/HwaFZeCCqo
#energiaslimpias #energiarenovable #renewables","{'code': 'Governance', 'polarity': 'NONE'}"
788,"2021-11-12T02:58:37.000Z","RT @expansioncom: Amancio Ortega entra en las #renovables. Acuerdo entre @Repsol y Pontegadea, su sociedad de inversión, para asociarse en…","{}"
789,"2021-11-12T02:15:37.000Z","@FeijooGalicia 
@sindicato_OMEGA 
@CESMGalicia 

¿Quienes rompieron #InSalud
para dividir
los profesionales por regiones
y PRIVATIZARLO mejor? 

Los mismos partidos
cuyos acreedores tienen
intereses descomunales
en @endesa @movistar @repsol @naturgy ?

https://t.co/nGhaYZaO0y https://t.co/ShrTBwe3Af","{}"
790,"2021-11-12T01:13:21.000Z","@patanica2 @Buenrollo13 @Repsol 🤣🤣🤣🙂","{}"
791,"2021-11-12T00:34:02.000Z","@arte_ester @Buenrollo13 @Repsol Esa no te hace falta ni conectarla, si se empeña se coloca sola.... Madre de Dios, q capa mierda lleva","{}"
792,"2021-11-11T23:56:36.000Z","RT @Repsol: Incorporamos a #Pontegadea como socio en nuestro parque eólico Delta con la adquisición del 49% 🌬 Este acuerdo demuestra la sol…","{}"
793,"2021-11-11T23:02:00.000Z","RT @consensomercado: .@Repsol  recomprará hasta el 2,29% de su capital dentro del programa de recompra, cuya inversión máxima es de 756 M€…","{'code': 'Governance', 'polarity': 'P'}"
794,"2021-11-11T23:01:00.000Z","@J_Navarrete_ @Repsol JAJAJAAJAJAJA por favor","{}"
595,"2021-11-11T16:45:48.000Z","RT @arte_ester: Me pregunto, @Repsol si el precio elevado de las bombonas también incluye la mugre de años de otros clientes.

Os cuesta mu…","{'code': 'ProductsServices', 'polarity': 'N+'}"
596,"2021-11-11T16:41:12.000Z","RT @Repsol: La #InteligenciaArtificial también forma parte de la investigación científica que se aplica para transformar el sector de la en…","{}"
597,"2021-11-11T16:41:06.000Z","RT @Repsol: El futuro es #ciencia, como la experta Elena Núñez, que desarrolla modelos matemáticos para ayudar en la toma de decisión. Un g…","{}"
598,"2021-11-11T16:40:57.000Z","RT @Repsol: ¿Conoces nuestra fórmula de la #innovación? Apostar por la #ciencia y la #tecnología para desarrollar proyectos que nos permita…","{}"
599,"2021-11-11T16:40:00.000Z","@Repsol Mañana os llamo para pedir gas 😂","{}"
600,"2021-11-11T16:39:38.000Z","RT @Repsol: ¿Cómo influye la ciencia en la belleza y el deporte? @deborahciencia y @sizemattersbaby lo saben y te lo cuentan en el último c…","{}"
601,"2021-11-11T16:34:03.000Z","RT @expansioncom: Amancio Ortega entra en las #renovables. Acuerdo entre @Repsol y Pontegadea, su sociedad de inversión, para asociarse en…","{}"
602,"2021-11-11T16:20:18.000Z","lo de las entregas de butano en vizcaya por @Cepsa_ES es una vergüenza...y si llamas a atención al cliente...te remiten a los mismos que entregan 🤦‍♀️
una semana sin entregar así que nada, a pedir a @Repsol y pierden dos clientes (tambien mi vecina) en un edificio","{}"
603,"2021-11-11T16:12:56.000Z","@Repsol José Amat Cuenca","{}"
604,"2021-11-11T15:58:47.000Z","🌬️ #AmancioOrtega compra el 49% de un parque eólico de @Repsol en #Zaragoza.
https://t.co/3alpmQY0S0","{'code': 'Governance', 'polarity': 'NONE'}"
605,"2021-11-11T15:50:40.000Z","@Repsol Muchas gracias. Ya tienen los datos por mensaje privado. 🙂","{}"
606,"2021-11-11T15:36:18.000Z","@expansioncom @Repsol @mpatinogomez Lo que faltaba🤦‍♀️","{}"
607,"2021-11-11T15:18:06.000Z","RT @tac12_tv: #Notíces12
💰El PSC estén la mà al govern per aprovar els pressupostos amb partida per Hard Rock inclosa
🌉El Pont del Diable e…","{}"
